Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE,Score
10/28/2016,3,4,10,5,3,10,10,3,1,7,6,7,6,6,5,2,1,10,6,10,Less than 20,Female,704.9,Excellent
1/11/2016,1,0,5,4,1,10,1,3,2,7,3,7,4,7,0,1,1,5,1,5,21 to 35,Male,643.9,Good
1/11/2016,1,1,5,10,2,5,7,2,1,8,2,5,0,7,0,2,2,5,2,8,21 to 35,Male,679.2,Good
1/12/2016,0,3,1,2,9,10,0,0,1,0,3,2,0,9,10,3,2,3,1,1,36 to 50,Male,600.8,Good
1/12/2016,2,2,2,1,0,1,0,0,1,1,0,1,0,9,0,4,1,1,1,10,21 to 35,Female,585.3,Good
1/12/2016,1,3,4,5,7,10,4,4,2,5,7,4,5,5,0,5,2,4,7,7,21 to 35,Male,670.1,Good
12/25/2016,4,3,5,8,10,4,6,5,1,8,9,6,7,7,4,3,2,4,1,3,51 or more,Male,704.9,Excellent
1/12/2016,3,5,8,7,10,4,2,1,1,7,1,5,4,8,0,2,2,10,2,2,21 to 35,Female,676,Good
10/23/2017,3,2,9,7,8,8,4,5,1,3,2,7,2,6,4,1,2,10,5,5,21 to 35,Female,704.9,Excellent
11/30/2017,5,1,4,9,3,7,6,1,1,6,4,7,5,6,2,1,2,5,6,8,36 to 50,Male,704.9,Excellent
1/13/2016,2,3,5,4,10,10,3,5,2,8,3,8,5,8,0,1,1,10,1,5,21 to 35,Female,678.3,Good
5/21/2018,4,0,10,6,4,5,2,5,1,5,2,5,0,8,0,0,2,6,2,10,51 or more,Female,704.9,Excellent
1/13/2016,1,2,4,2,3,3,6,1,1,3,6,3,1,6,3,2,2,7,4,5,51 or more,Male,644.6,Good
1/13/2016,1,5,3,3,2,10,5,1,1,8,1,3,8,6,6,6,1,5,3,4,Less than 20,Female,619.1,Good
7/23/2018,2,2,10,8,6,7,8,3,1,8,2,4,5,9,5,2,2,10,4,3,21 to 35,Female,704.9,Excellent
1/14/2016,2,3,2,5,5,10,0,2,1,8,0,1,3,8,0,5,2,2,0,1,36 to 50,Female,634.4,Good
1/14/2016,1,2,4,5,10,10,2,3,2,8,1,5,4,8,0,1,2,10,2,5,36 to 50,Male,677.7,Good
1/14/2016,4,5,8,5,4,8,3,5,2,5,3,5,2,8,10,5,2,8,7,7,51 or more,Female,659,Good
1/14/2016,3,3,8,4,10,10,7,2,2,8,3,5,3,8,0,2,2,3,5,10,21 to 35,Female,693,Good
1/14/2016,3,3,8,4,10,10,7,2,2,8,3,5,3,8,0,2,2,3,5,10,21 to 35,Female,693,Good
1/14/2016,2,3,1,2,2,10,1,2,2,1,1,1,0,7,0,1,1,10,2,7,36 to 50,Female,607,Good
9/21/2018,5,1,10,5,10,5,2,4,1,8,1,5,1,8,0,5,2,5,2,10,36 to 50,Female,704.9,Excellent
1/14/2016,5,4,3,5,4,10,4,3,2,5,5,4,1,8,4,7,2,3,6,5,21 to 35,Female,648.6,Good
1/15/2016,4,4,1,4,2,1,2,3,1,2,0,5,0,7,0,5,2,3,0,5,36 to 50,Female,619.7,Good
1/15/2016,2,4,2,10,6,10,2,0,1,5,3,8,2,8,0,10,1,3,4,6,Less than 20,Female,640.9,Good
1/15/2016,3,1,10,5,2,3,2,1,1,3,0,1,0,8,0,1,2,4,2,5,21 to 35,Male,648,Good
1/15/2016,3,4,6,8,3,10,4,2,1,8,9,3,5,8,10,3,1,7,7,10,36 to 50,Female,677.3,Good
1/15/2016,4,2,5,7,10,10,3,1,2,3,1,6,3,8,0,4,2,8,8,7,36 to 50,Male,684.7,Good
1/15/2016,1,3,1,8,4,8,1,1,2,8,1,4,1,7,7,5,2,2,0,7,36 to 50,Female,611,Good
1/15/2016,0,3,0,1,1,2,2,1,2,6,0,2,0,8,0,10,2,1,0,8,51 or more,Female,575.1,Good
1/15/2016,0,3,0,1,1,2,2,1,2,6,0,2,0,8,0,10,2,1,0,8,51 or more,Female,575.1,Good
1/15/2016,0,3,0,1,1,2,2,1,2,6,0,2,0,8,0,10,2,1,0,8,51 or more,Female,575.1,Good
1/15/2016,0,3,0,1,1,2,2,1,2,6,0,2,0,8,0,10,2,1,0,8,51 or more,Female,575.1,Good
2/11/2019 20:17,5,5,10,3,3,10,10,5,2,8,8,7,0,6,0,10,2,10,8,10,36 to 50,Female,704.9,Excellent
1/15/2016,2,5,2,4,10,10,5,2,2,8,2,4,5,7,0,10,1,4,2,7,51 or more,Female,628,Good
7/30/2019 12:57,2,0,3,10,10,7,4,2,2,6,4,6,5,7,0,1,2,10,4,10,21 to 35,Female,704.9,Excellent
1/15/2016,2,3,10,6,3,10,4,2,1,1,0,1,0,7,9,3,2,3,1,3,21 to 35,Female,629.1,Good
1/15/2016,5,4,10,10,10,8,5,5,2,3,3,6,3,7,0,5,2,5,2,10,51 or more,Female,698.1,Good
1/16/2016,4,1,5,2,7,2,2,5,2,7,4,4,1,7,0,1,1,8,6,7,51 or more,Female,660.3,Good
1/16/2016,1,3,0,4,1,4,4,1,2,3,5,1,4,8,10,1,1,7,4,4,36 to 50,Female,590.2,Good
1/16/2016,2,2,10,1,2,1,10,1,1,4,1,1,2,9,0,10,2,10,4,10,21 to 35,Female,660.1,Good
1/16/2016,2,1,1,6,2,10,2,2,2,7,2,8,10,6,1,1,2,3,2,5,36 to 50,Female,662.6,Good
1/16/2016,1,0,3,4,4,10,2,5,2,5,1,1,1,4,3,5,2,6,0,10,51 or more,Female,638.7,Good
1/17/2016,1,1,2,9,6,9,4,0,1,8,4,5,10,6,10,2,2,5,1,3,21 to 35,Female,665.4,Good
11/1/2019 22:38,3,2,3,9,10,8,6,1,1,7,4,5,1,8,0,1,2,8,1,10,51 or more,Female,704.9,Excellent
1/17/2016,1,3,6,6,8,2,4,3,2,8,6,4,0,5,0,1,2,4,10,6,51 or more,Female,665,Good
1/17/2016,5,4,10,6,5,3,5,5,2,4,2,5,0,7,10,7,2,10,5,10,51 or more,Male,660.5,Good
2/17/2020 12:38,4,2,10,6,10,4,6,3,2,10,8,5,10,8,0,4,1,7,8,5,21 to 35,Female,704.9,Excellent
2/19/2020 12:14,4,3,10,10,10,4,8,5,2,9,1,6,5,7,3,1,2,7,2,6,21 to 35,Female,704.9,Excellent
1/17/2016,2,4,1,5,7,2,1,5,1,8,0,1,1,7,0,10,2,10,0,4,36 to 50,Female,635.9,Good
1/17/2016,1,3,4,6,4,1,3,0,1,4,2,6,0,6,7,2,2,2,0,5,21 to 35,Male,614.6,Good
1/17/2016,5,3,4,10,5,10,1,4,2,0,2,3,2,4,0,0,2,7,2,10,21 to 35,Male,668,Good
1/17/2016,5,5,3,3,4,10,3,3,1,5,1,4,0,6,0,0,2,5,1,7,36 to 50,Female,661.8,Good
1/17/2016,1,1,1,4,1,6,5,1,2,6,3,2,5,7,1,1,2,4,7,10,21 to 35,Male,649.7,Good
1/17/2016,1,2,3,3,2,2,3,1,1,7,2,7,2,6,1,2,2,5,5,3,21 to 35,Female,643.7,Good
1/18/2016,2,4,6,4,2,4,6,0,2,8,5,4,2,6,0,2,2,8,8,7,21 to 35,Female,655,Good
1/18/2016,1,1,2,10,2,9,8,1,2,10,7,3,2,7,0,1,2,4,6,7,21 to 35,Male,678.8,Good
1/18/2016,2,5,2,10,10,10,1,5,2,2,0,1,5,6,2,10,2,5,0,2,21 to 35,Female,623.8,Good
1/18/2016,3,0,2,5,0,6,1,0,2,1,0,5,0,10,10,0,1,1,0,1,Less than 20,Female,577.8,Good
1/18/2016,2,2,1,8,8,2,2,5,2,6,1,3,3,7,0,1,2,6,0,10,51 or more,Female,658.4,Good
5/6/2020 13:30,5,2,6,10,7,8,1,0,1,7,5,6,10,7,0,1,2,5,1,5,21 to 35,Female,704.9,Excellent
1/18/2016,2,4,5,5,7,3,3,2,1,9,1,3,0,8,5,1,2,2,0,10,21 to 35,Female,648.4,Good
1/18/2016,2,3,6,5,3,10,4,1,2,8,8,9,3,8,3,1,1,4,2,2,21 to 35,Female,646.2,Good
1/18/2016,3,3,8,5,3,5,3,2,1,7,1,5,4,8,0,5,2,4,3,10,36 to 50,Female,674.3,Good
1/18/2016,3,3,7,5,3,5,3,2,1,7,1,5,4,8,0,5,2,4,3,10,36 to 50,Female,672.6,Good
1/19/2016,4,4,1,5,0,10,2,1,1,2,0,6,0,10,3,4,2,1,1,1,21 to 35,Male,622.2,Good
1/19/2016,4,3,6,10,3,6,4,3,2,5,1,4,4,9,0,8,1,10,2,10,36 to 50,Female,655.6,Good
6/25/2020 20:52,3,3,6,10,10,5,6,3,2,9,5,5,10,8,0,0,2,3,3,7,36 to 50,Male,704.9,Excellent
1/19/2016,2,3,5,5,5,10,4,5,2,8,1,10,2,8,0,1,1,5,1,4,21 to 35,Female,658.3,Good
1/19/2016,2,3,1,6,0,2,1,1,1,6,0,7,6,7,2,3,1,2,1,9,21 to 35,Male,620.1,Good
1/19/2016,3,5,2,4,8,10,2,3,1,3,1,2,0,6,10,3,2,5,1,1,36 to 50,Female,620.6,Good
1/19/2016,4,4,8,0,4,6,4,2,1,7,1,6,3,7,3,4,2,4,0,10,Less than 20,Male,660.7,Good
1/19/2016,4,2,8,8,7,3,2,2,2,2,2,4,2,8,2,7,2,2,2,8,51 or more,Female,643.5,Good
1/19/2016,1,1,3,5,4,5,6,4,2,7,2,6,3,7,1,2,2,7,2,2,36 to 50,Male,655.6,Good
1/19/2016,1,1,3,5,4,5,6,4,2,7,2,6,3,7,1,2,2,7,2,2,36 to 50,Male,655.6,Good
1/19/2016,2,5,3,3,10,10,1,1,2,7,1,6,5,6,10,4,1,5,0,2,36 to 50,Female,599.3,Good
1/20/2016,3,4,4,7,5,10,3,1,1,5,1,3,5,9,10,8,1,3,2,10,Less than 20,Female,629.9,Good
1/20/2016,3,4,10,6,5,3,3,2,1,6,3,6,5,7,0,3,2,5,1,3,36 to 50,Female,669.2,Good
1/20/2016,3,4,1,3,3,10,6,4,1,1,2,7,1,7,0,5,2,6,2,5,Less than 20,Female,657.5,Good
1/20/2016,3,2,3,8,5,10,5,3,2,7,6,2,2,7,0,0,2,3,2,5,51 or more,Female,670.1,Good
1/20/2016,3,2,2,1,2,3,3,2,1,3,1,1,2,7,1,0,2,2,4,0,Less than 20,Male,624,Good
9/13/2020 23:32,3,3,2,10,6,10,5,5,2,9,9,6,5,7,0,5,2,10,4,5,36 to 50,Female,704.9,Excellent
12/11/2020 5:46,5,5,5,6,10,10,2,5,2,8,2,8,3,5,0,0,2,4,10,10,51 or more,Female,704.9,Excellent
1/20/2016,2,3,1,1,1,4,2,0,2,4,0,2,0,6,3,2,1,0,1,5,36 to 50,Male,562.8,Good
12/19/2020 11:31,1,2,7,2,10,8,10,3,1,8,1,5,5,8,4,3,2,10,7,5,36 to 50,Female,704.9,Excellent
1/21/2016,1,2,2,5,3,5,3,0,1,8,2,5,5,10,3,4,1,5,4,5,21 to 35,Male,637.3,Good
1/21/2016,1,2,1,4,0,2,1,1,1,1,0,1,1,5,3,10,1,0,0,0,21 to 35,Male,550.5,Good
1/21/2016,1,4,4,4,8,6,6,3,1,4,3,5,5,7,5,4,1,5,4,5,21 to 35,Female,643.5,Good
1/21/2016,2,1,5,8,1,5,1,1,1,4,2,2,2,6,10,0,2,2,2,6,21 to 35,Male,630.8,Good
12/28/2020 14:15,2,4,7,9,6,10,3,3,1,6,8,7,3,6,1,3,2,5,5,10,21 to 35,Female,704.9,Excellent
1/21/2016,4,3,3,2,5,4,2,0,2,3,2,4,2,7,0,2,2,4,4,5,21 to 35,Male,626.3,Good
1/21/2016,5,2,5,2,3,5,2,5,1,7,2,5,2,7,0,1,2,5,0,10,Less than 20,Female,682.6,Good
1/21/2016,5,3,5,6,10,10,7,2,2,6,2,10,10,7,2,10,1,3,3,5,36 to 50,Female,666.6,Good
1/22/2016,5,5,10,10,4,2,2,0,1,10,3,5,2,8,0,1,1,4,0,1,21 to 35,Female,648.8,Good
1/22/2016,3,3,10,10,10,7,8,5,2,6,2,4,5,9,0,2,1,10,1,7,36 to 50,Female,694.7,Good
1/22/2016,1,2,10,1,2,6,4,0,1,5,5,3,0,7,0,1,2,3,3,6,21 to 35,Male,651.6,Good
1/22/2016,0,5,0,0,0,10,0,1,2,8,10,2,0,5,10,4,1,5,1,10,36 to 50,Male,577.9,Good
1/22/2016,4,3,10,5,4,3,3,4,1,7,2,5,2,6,0,2,1,1,1,0,21 to 35,Male,643.3,Good
1/22/2016,2,3,5,3,3,4,3,5,1,7,2,8,0,8,0,2,2,4,1,10,21 to 35,Female,673.2,Good
1/23/2016,1,3,1,1,10,10,1,0,2,3,0,2,10,6,0,10,2,1,0,0,36 to 50,Female,598.5,Good
1/23/2016,5,4,7,10,10,5,2,5,1,4,1,1,0,9,0,3,2,3,1,1,21 to 35,Female,670.3,Good
1/23/2016,2,4,3,4,10,10,6,3,2,7,2,9,3,7,0,2,2,10,3,8,51 or more,Male,686.8,Good
1/23/2016,1,4,1,4,3,5,0,0,1,6,0,5,0,7,0,3,2,1,0,10,Less than 20,Male,619.7,Good
1/23/2016,4,3,9,10,6,10,9,2,1,5,5,4,0,6,7,7,1,10,5,4,36 to 50,Female,673.7,Good
1/23/2016,2,1,2,4,2,5,2,5,2,7,2,6,10,6,0,1,1,5,2,4,36 to 50,Male,645.2,Good
1/23/2016,1,4,5,5,10,3,4,3,2,4,2,6,3,7,0,2,2,6,1,3,21 to 35,Female,643.7,Good
1/23/2016,3,4,10,7,8,8,10,5,2,7,1,3,3,6,0,1,2,10,1,5,51 or more,Female,692.2,Good
1/23/2016,2,2,5,1,2,10,2,5,2,10,0,5,5,6,0,1,2,2,0,7,36 to 50,Female,655.2,Good
1/24/2016,1,3,1,2,1,10,2,0,1,5,2,3,2,5,0,4,1,3,3,5,21 to 35,Female,607,Good
1/6/2021 13:17,3,2,10,5,8,6,6,2,2,7,4,6,10,7,0,2,2,10,4,6,21 to 35,Female,704.9,Excellent
1/7/2021 8:10,4,2,2,7,10,6,9,1,1,5,2,5,3,8,0,1,2,8,6,7,21 to 35,Male,704.9,Excellent
1/24/2016,5,3,6,6,4,8,1,5,2,8,1,10,3,7,5,2,2,5,0,9,36 to 50,Female,675.1,Good
1/24/2016,2,1,5,6,4,10,1,1,1,0,2,7,0,8,0,5,2,2,3,0,Less than 20,Male,644.1,Good
1/24/2016,4,3,10,4,10,10,3,5,1,4,1,10,4,10,10,5,1,10,4,10,Less than 20,Female,696.1,Good
1/24/2016,1,3,3,2,2,1,2,1,2,0,2,10,2,10,0,6,1,6,0,6,21 to 35,Female,595.8,Good
8/23/2015,5,5,9,2,9,4,6,3,1,5,5,6,5,8,0,5,2,7,7,9,21 to 35,Female,705.1,Excellent
1/24/2016,0,3,2,4,1,7,1,2,2,7,4,4,0,6,5,1,1,1,5,2,21 to 35,Male,590.4,Good
1/24/2016,5,4,10,5,10,10,2,5,2,8,4,7,3,8,5,5,2,4,10,2,21 to 35,Female,691.7,Good
1/24/2016,5,4,1,5,5,2,2,1,1,9,2,8,1,8,10,2,2,8,2,9,51 or more,Female,656.2,Good
1/24/2016,1,4,2,5,10,10,3,2,1,5,1,7,0,7,3,5,2,4,1,5,21 to 35,Female,649,Good
1/24/2016,1,3,5,8,4,10,2,0,2,8,2,4,4,8,0,1,2,10,3,7,21 to 35,Male,665.6,Good
10/24/2015,4,2,6,6,6,10,2,3,1,8,6,6,7,8,2,4,2,6,5,3,36 to 50,Female,705.1,Excellent
1/24/2016,0,3,2,2,1,5,0,2,1,7,3,7,1,7,0,0,1,3,1,1,21 to 35,Male,611.6,Good
1/24/2016,3,2,7,8,4,4,2,5,2,2,5,4,3,6,0,1,2,3,0,7,51 or more,Female,658.4,Good
1/24/2016,3,4,2,2,0,4,3,1,1,5,2,10,1,7,0,10,2,3,2,10,Less than 20,Female,634.3,Good
1/24/2016,3,4,2,1,0,2,0,0,1,4,1,10,0,7,5,7,2,3,2,10,Less than 20,Female,612.2,Good
1/24/2016,3,2,4,8,6,6,6,5,2,2,5,4,0,7,0,2,2,3,3,5,51 or more,Female,663.7,Good
1/24/2016,4,4,8,3,4,3,4,4,1,5,2,3,5,5,3,2,1,3,4,2,Less than 20,Female,637.6,Good
4/5/2016,2,2,4,4,5,6,10,5,2,7,7,7,10,7,0,3,2,10,3,6,Less than 20,Female,705.1,Excellent
1/25/2016,2,4,0,0,0,5,0,0,1,0,0,5,0,8,0,3,2,2,3,4,51 or more,Male,597.8,Good
1/25/2016,2,3,2,5,0,3,0,0,1,3,1,1,1,7,2,1,1,3,1,2,Less than 20,Male,586.6,Good
1/25/2016,3,3,6,3,4,4,3,1,1,5,2,8,3,8,0,1,2,2,4,10,21 to 35,Male,671.5,Good
6/13/2016,3,4,10,6,7,10,5,5,1,6,3,7,5,7,3,3,2,7,3,5,36 to 50,Female,705.1,Excellent
1/25/2016,2,3,2,2,10,4,4,5,1,2,1,3,0,8,0,2,2,10,1,1,36 to 50,Male,655.2,Good
10/4/2016,2,0,10,8,5,10,5,1,1,3,7,8,7,6,7,5,2,5,9,6,21 to 35,Male,705.1,Excellent
1/25/2016,4,0,3,4,4,5,2,4,1,9,1,5,1,8,0,4,2,3,3,10,21 to 35,Male,682.8,Good
1/25/2016,1,3,2,0,0,4,1,0,2,4,1,1,0,10,0,5,1,2,0,10,21 to 35,Male,573.6,Good
1/25/2016,2,3,2,2,0,4,2,0,1,5,0,1,5,7,7,8,1,1,5,1,21 to 35,Female,576.4,Good
1/25/2016,2,3,2,2,0,4,2,0,1,5,0,1,5,7,7,8,1,1,5,1,21 to 35,Female,576.4,Good
1/25/2016,2,5,0,3,10,3,3,5,1,3,6,2,10,8,8,2,2,4,5,3,51 or more,Female,655,Good
1/25/2016,1,3,3,2,3,10,3,0,2,3,3,3,3,6,0,5,1,4,1,5,36 to 50,Female,597,Good
1/25/2016,3,4,7,4,3,8,1,2,2,7,4,3,1,7,5,4,2,10,1,3,36 to 50,Male,634.6,Good
1/26/2016,5,3,8,5,3,5,3,5,2,8,2,7,2,7,2,0,2,3,2,5,51 or more,Female,669.4,Good
1/8/2017,5,2,5,10,10,10,5,5,2,5,3,5,5,9,10,2,2,7,5,10,51 or more,Male,705.1,Excellent
1/26/2016,2,0,5,4,0,0,4,0,1,5,8,9,0,5,10,0,2,10,2,5,36 to 50,Female,650.7,Good
1/26/2016,4,2,6,9,5,7,1,1,1,8,0,4,1,8,0,8,2,10,1,3,36 to 50,Female,667.3,Good
1/26/2016,3,4,8,5,3,10,0,3,1,8,1,6,5,6,10,3,2,3,6,2,21 to 35,Female,655.4,Good
1/26/2016,3,4,6,5,7,5,5,1,1,7,5,7,5,7,0,2,1,6,2,5,21 to 35,Female,666,Good
1/26/2016,4,4,5,9,6,5,5,2,1,8,2,9,2,7,2,1,1,5,2,6,21 to 35,Male,669.8,Good
1/26/2016,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7,Good
1/26/2016,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7,Good
1/26/2016,2,3,5,5,1,2,2,1,1,8,1,10,5,8,0,2,2,10,2,10,21 to 35,Female,678.7,Good
1/26/2016,2,3,2,8,6,10,1,1,2,5,2,7,1,7,5,7,2,3,2,10,36 to 50,Female,635.4,Good
1/31/2017,5,3,4,4,10,10,3,5,1,7,3,6,1,8,0,2,2,4,1,10,36 to 50,Female,705.1,Excellent
1/26/2016,5,5,10,10,8,4,5,5,2,6,4,4,3,6,0,7,2,8,4,6,51 or more,Female,683.9,Good
1/26/2016,4,3,3,7,1,3,3,2,1,7,2,3,5,7,9,1,2,10,0,3,21 to 35,Male,648.2,Good
1/26/2016,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1,Good
1/26/2016,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1,Good
1/26/2016,4,1,6,6,3,8,1,0,1,7,2,10,2,6,0,1,2,3,2,10,36 to 50,Male,685.1,Good
1/26/2016,3,3,10,10,9,7,3,2,1,4,4,5,10,7,0,4,1,7,3,10,21 to 35,Female,697.9,Good
1/26/2016,3,3,10,2,0,3,3,1,1,7,7,7,1,8,0,5,2,10,7,10,21 to 35,Male,686.6,Good
1/27/2016,2,2,3,4,6,10,6,3,2,8,6,2,2,8,10,5,2,7,6,3,36 to 50,Female,651.6,Good
1/27/2016,2,2,2,7,3,8,3,2,2,3,4,5,5,6,10,1,2,8,2,6,36 to 50,Male,639.9,Good
6/15/2017,5,0,3,10,2,3,2,0,1,8,4,6,5,8,0,0,2,2,10,10,21 to 35,Male,705.1,Excellent
1/27/2016,2,3,0,6,1,10,5,0,1,4,2,10,10,5,0,4,2,0,1,2,Less than 20,Male,649.2,Good
9/21/2017,3,1,2,10,10,10,2,5,2,4,4,10,5,4,0,6,2,10,6,8,51 or more,Male,705.1,Excellent
1/27/2016,4,4,3,7,1,5,1,1,1,5,2,8,3,6,10,4,1,3,6,3,21 to 35,Female,616.7,Good
1/27/2016,3,2,5,8,7,5,7,0,1,7,2,7,2,6,0,1,2,5,2,4,36 to 50,Male,679.4,Good
9/28/2017,5,2,1,7,5,10,10,5,1,2,0,6,2,8,0,3,2,10,1,8,36 to 50,Male,705.1,Excellent
10/8/2017,3,3,8,8,8,10,5,1,1,7,2,8,4,6,0,2,2,5,5,7,21 to 35,Female,705.1,Excellent
5/30/2018,3,3,8,4,5,9,3,3,1,6,3,9,7,5,3,1,2,10,2,10,51 or more,Male,705.1,Excellent
7/11/2018,5,3,7,5,3,9,7,3,1,10,4,7,3,7,10,4,2,10,8,7,21 to 35,Male,705.1,Excellent
1/28/2016,5,3,4,8,6,10,2,5,2,5,1,2,0,7,5,2,1,5,4,10,51 or more,Male,649.7,Good
1/28/2016,3,3,5,6,2,10,5,2,1,4,2,4,2,7,4,2,1,6,2,5,21 to 35,Female,645,Good
1/28/2016,2,1,4,3,2,1,4,1,1,6,0,8,2,7,4,2,1,2,2,8,21 to 35,Male,627.1,Good
1/28/2016,5,1,10,4,1,2,3,2,1,7,1,8,1,9,0,1,2,3,2,10,21 to 35,Female,687,Good
1/28/2016,1,1,5,6,5,5,4,5,1,6,2,1,10,7,2,6,2,0,8,10,21 to 35,Male,683.5,Good
1/28/2016,1,5,10,3,2,8,2,0,2,7,2,2,1,9,10,3,1,3,0,3,Less than 20,Female,582.1,Good
1/29/2016,3,4,0,6,7,10,5,5,1,8,2,10,1,5,0,4,2,5,0,3,36 to 50,Female,676.4,Good
1/29/2016,5,4,8,3,5,5,8,2,1,8,2,10,10,6,10,7,2,8,10,6,21 to 35,Female,697,Good
1/29/2016,2,1,0,10,4,8,3,2,1,4,7,2,5,7,0,2,2,5,0,10,Less than 20,Male,680.3,Good
1/29/2016,2,3,4,3,4,6,6,1,1,4,3,8,3,7,10,2,2,3,2,7,21 to 35,Female,645.8,Good
1/29/2016,3,3,4,10,4,7,8,3,1,6,4,10,5,6,10,5,1,6,5,6,36 to 50,Male,669.8,Good
1/29/2016,3,3,4,10,8,7,10,3,1,6,8,10,6,6,10,5,1,9,4,6,36 to 50,Male,691.9,Good
1/29/2016,1,4,4,10,3,4,2,1,2,4,3,3,1,7,1,9,1,6,2,4,21 to 35,Female,595.5,Good
1/29/2016,4,4,3,5,8,10,3,4,1,8,4,5,3,6,3,6,1,4,3,5,21 to 35,Male,658.6,Good
1/29/2016,1,4,2,6,1,6,1,3,1,6,1,6,0,7,5,3,1,2,1,6,21 to 35,Male,609.7,Good
1/29/2016,3,5,4,2,2,5,3,1,2,9,1,4,0,7,0,3,2,10,3,10,21 to 35,Female,639.9,Good
1/29/2016,1,5,1,3,10,10,1,2,2,5,1,1,3,8,1,1,2,4,4,1,36 to 50,Male,624.2,Good
8/13/2018,5,2,10,6,4,10,6,1,1,5,3,6,4,8,0,3,2,10,2,4,Less than 20,Female,705.1,Excellent
1/29/2016,2,4,10,5,4,6,2,0,1,1,0,3,0,6,0,10,1,2,0,4,36 to 50,Female,595.3,Good
1/29/2016,5,3,10,8,10,6,7,5,2,2,0,2,5,8,0,5,2,7,1,10,51 or more,Female,690.7,Good
1/29/2016,0,4,0,6,2,1,3,4,2,6,3,1,10,8,3,7,1,6,3,9,21 to 35,Male,610.6,Good
1/29/2016,5,4,3,5,5,4,4,5,1,4,1,3,4,7,6,7,2,4,2,3,36 to 50,Female,644.8,Good
1/30/2016,5,2,10,6,6,4,6,2,1,9,2,6,1,7,0,1,2,4,1,8,36 to 50,Female,698.1,Good
1/30/2016,2,2,1,4,1,7,0,0,2,4,2,6,5,6,0,4,2,7,3,6,21 to 35,Male,628.2,Good
1/30/2016,4,4,7,8,6,10,5,5,1,5,3,10,1,7,0,7,2,10,3,1,Less than 20,Female,698.9,Good
1/30/2016,5,4,10,6,10,10,3,5,1,4,2,4,4,7,10,3,2,4,6,10,51 or more,Female,697.7,Good
1/30/2016,5,4,5,8,1,6,1,1,1,5,2,10,2,8,3,1,2,3,1,8,36 to 50,Female,666.8,Good
1/30/2016,5,3,6,5,6,3,0,5,1,7,2,2,1,7,5,0,2,2,5,7,21 to 35,Male,668.4,Good
1/30/2016,5,5,0,2,3,2,3,5,2,7,0,10,3,7,0,4,2,4,0,10,21 to 35,Female,644.5,Good
1/30/2016,3,3,9,10,10,8,5,0,1,6,5,10,6,8,0,3,1,5,0,5,21 to 35,Female,690.6,Good
1/31/2016,2,5,5,5,10,10,4,5,1,1,3,10,0,4,7,2,2,10,2,2,21 to 35,Female,667.7,Good
1/31/2016,3,3,5,10,2,10,6,0,2,7,5,7,10,7,0,1,1,1,7,10,36 to 50,Female,676.2,Good
11/29/2019 19:56,5,1,6,5,8,4,4,4,1,7,5,7,4,7,0,3,2,2,4,7,21 to 35,Male,705.1,Excellent
1/31/2016,0,4,3,2,6,10,3,2,2,5,4,9,2,6,3,3,2,10,6,4,21 to 35,Male,649.2,Good
1/31/2016,5,1,1,5,10,10,0,5,1,8,1,4,0,7,2,0,2,5,4,4,51 or more,Female,690.9,Good
1/31/2016,2,5,10,5,10,8,1,5,1,9,6,3,10,9,10,1,1,10,0,10,21 to 35,Female,689.4,Good
12/10/2019 13:15,5,3,6,9,8,2,8,2,2,10,5,8,1,6,0,2,2,5,10,9,36 to 50,Female,705.1,Excellent
1/31/2016,1,2,2,10,3,10,1,1,1,4,1,10,0,7,0,1,2,2,1,10,Less than 20,Male,666.6,Good
8/12/2020 6:34,5,2,4,10,8,10,6,5,1,10,3,6,5,8,9,9,2,5,8,2,36 to 50,Female,705.1,Excellent
1/31/2016,1,3,2,3,4,6,5,2,1,5,0,6,2,7,0,5,2,2,0,10,Less than 20,Female,643.7,Good
8/13/2020 15:18,4,0,0,5,7,5,5,5,1,8,3,8,0,6,0,2,2,10,0,10,51 or more,Female,705.1,Excellent
9/28/2020 17:50,4,4,2,8,10,6,10,3,2,8,3,7,10,7,0,1,2,4,8,5,36 to 50,Female,705.1,Excellent
1/31/2016,0,5,3,4,3,2,0,0,1,0,4,5,0,8,0,7,1,10,0,0,Less than 20,Female,584.2,Good
1/31/2016,2,4,4,5,8,6,3,5,2,4,8,5,2,5,0,6,1,5,0,1,36 to 50,Female,624.4,Good
2/1/2016,1,5,3,3,0,3,6,1,2,3,5,7,3,10,10,1,1,9,0,3,21 to 35,Female,595.2,Good
